Borough_Name,Code,Crime_type,Year,Month,No_of_crimes
BROMLEY,E09000006,Miscellaneous_Crimes,2016,10,207
CAMDEN,E09000007,Miscellaneous_Crimes,2016,10,181
CROYDON,E09000008,Miscellaneous_Crimes,2016,10,299
EALING,E09000009,Miscellaneous_Crimes,2016,10,186
ENFIELD,E09000010,Miscellaneous_Crimes,2016,10,197
GREENWICH,E09000011,Miscellaneous_Crimes,2016,10,203
HACKNEY,E09000012,Miscellaneous_Crimes,2016,10,183
HAMMERSMITH AND FULHAM,E09000013,Miscellaneous_Crimes,2016,10,131
HARINGEY,E09000014,Miscellaneous_Crimes,2016,10,191
HARROW,E09000015,Miscellaneous_Crimes,2016,10,97
HAVERING,E09000016,Miscellaneous_Crimes,2016,10,169
HILLINGDON,E09000017,Miscellaneous_Crimes,2016,10,200
HOUNSLOW,E09000018,Miscellaneous_Crimes,2016,10,215
ISLINGTON,E09000019,Miscellaneous_Crimes,2016,10,156
KENSINGTON AND CHELSEA,E09000020,Miscellaneous_Crimes,2016,10,89
KINGSTON UPON THAMES,E09000021,Miscellaneous_Crimes,2016,10,101
LAMBETH,E09000022,Miscellaneous_Crimes,2016,10,250
LEWISHAM,E09000023,Miscellaneous_Crimes,2016,10,201
MERTON,E09000024,Miscellaneous_Crimes,2016,10,133
NEWHAM,E09000025,Miscellaneous_Crimes,2016,10,205
REDBRIDGE,E09000026,Miscellaneous_Crimes,2016,10,152
RICHMOND UPON THAMES,E09000027,Miscellaneous_Crimes,2016,10,93
SOUTHWARK,E09000028,Miscellaneous_Crimes,2016,10,226
SUTTON,E09000029,Miscellaneous_Crimes,2016,10,111
TOWER HAMLETS,E09000030,Miscellaneous_Crimes,2016,10,224
WALTHAM FOREST,E09000031,Miscellaneous_Crimes,2016,10,176
WANDSWORTH,E09000032,Miscellaneous_Crimes,2016,10,189
WESTMINSTER,E09000033,Miscellaneous_Crimes,2016,10,192
BARKING AND DAGENHAM,E09000002,Property_Crimes,2016,11,566
BARNET,E09000003,Property_Crimes,2016,11,1147
BEXLEY,E09000004,Property_Crimes,2016,11,509
BRENT,E09000005,Property_Crimes,2016,11,972
BROMLEY,E09000006,Property_Crimes,2016,11,905
CAMDEN,E09000007,Property_Crimes,2016,11,1519
CROYDON,E09000008,Property_Crimes,2016,11,918
EALING,E09000009,Property_Crimes,2016,11,1091
ENFIELD,E09000010,Property_Crimes,2016,11,1009
GREENWICH,E09000011,Property_Crimes,2016,11,882
HACKNEY,E09000012,Property_Crimes,2016,11,1247
HAMMERSMITH AND FULHAM,E09000013,Property_Crimes,2016,11,837
HARINGEY,E09000014,Property_Crimes,2016,11,1173
HARROW,E09000015,Property_Crimes,2016,11,567
HAVERING,E09000016,Property_Crimes,2016,11,678
HILLINGDON,E09000017,Property_Crimes,2016,11,1011
HOUNSLOW,E09000018,Property_Crimes,2016,11,928
ISLINGTON,E09000019,Property_Crimes,2016,11,1256
KENSINGTON AND CHELSEA,E09000020,Property_Crimes,2016,11,887
KINGSTON UPON THAMES,E09000021,Property_Crimes,2016,11,400
LAMBETH,E09000022,Property_Crimes,2016,11,1287
LEWISHAM,E09000023,Property_Crimes,2016,11,771
MERTON,E09000024,Property_Crimes,2016,11,592
NEWHAM,E09000025,Property_Crimes,2016,11,1291
REDBRIDGE,E09000026,Property_Crimes,2016,11,875
RICHMOND UPON THAMES,E09000027,Property_Crimes,2016,11,491
SOUTHWARK,E09000028,Property_Crimes,2016,11,1282
SUTTON,E09000029,Property_Crimes,2016,11,447
TOWER HAMLETS,E09000030,Property_Crimes,2016,11,1259
WALTHAM FOREST,E09000031,Property_Crimes,2016,11,829
WANDSWORTH,E09000032,Property_Crimes,2016,11,1126
WESTMINSTER,E09000033,Property_Crimes,2016,11,2823
BARKING AND DAGENHAM,E09000002,Violent_Crimes,2016,11,463
BARNET,E09000003,Violent_Crimes,2016,11,540
BEXLEY,E09000004,Violent_Crimes,2016,11,368
BRENT,E09000005,Violent_Crimes,2016,11,716
BROMLEY,E09000006,Violent_Crimes,2016,11,517
CAMDEN,E09000007,Violent_Crimes,2016,11,540
CROYDON,E09000008,Violent_Crimes,2016,11,829
EALING,E09000009,Violent_Crimes,2016,11,636
ENFIELD,E09000010,Violent_Crimes,2016,11,571
GREENWICH,E09000011,Violent_Crimes,2016,11,586
HACKNEY,E09000012,Violent_Crimes,2016,11,658
HAMMERSMITH AND FULHAM,E09000013,Violent_Crimes,2016,11,411
HARINGEY,E09000014,Violent_Crimes,2016,11,702
HARROW,E09000015,Violent_Crimes,2016,11,334
HAVERING,E09000016,Violent_Crimes,2016,11,450
HILLINGDON,E09000017,Violent_Crimes,2016,11,525
HOUNSLOW,E09000018,Violent_Crimes,2016,11,561
ISLINGTON,E09000019,Violent_Crimes,2016,11,549
KENSINGTON AND CHELSEA,E09000020,Violent_Crimes,2016,11,326
KINGSTON UPON THAMES,E09000021,Violent_Crimes,2016,11,208
LAMBETH,E09000022,Violent_Crimes,2016,11,780
LEWISHAM,E09000023,Violent_Crimes,2016,11,715
MERTON,E09000024,Violent_Crimes,2016,11,274
NEWHAM,E09000025,Violent_Crimes,2016,11,864
REDBRIDGE,E09000026,Violent_Crimes,2016,11,494
RICHMOND UPON THAMES,E09000027,Violent_Crimes,2016,11,195
SOUTHWARK,E09000028,Violent_Crimes,2016,11,746
SUTTON,E09000029,Violent_Crimes,2016,11,277
TOWER HAMLETS,E09000030,Violent_Crimes,2016,11,727
WALTHAM FOREST,E09000031,Violent_Crimes,2016,11,554
WANDSWORTH,E09000032,Violent_Crimes,2016,11,476
WESTMINSTER,E09000033,Violent_Crimes,2016,11,843
BARKING AND DAGENHAM,E09000002,Drug_Related_Crimes,2016,11,64
BARNET,E09000003,Drug_Related_Crimes,2016,11,74
BEXLEY,E09000004,Drug_Related_Crimes,2016,11,49
BRENT,E09000005,Drug_Related_Crimes,2016,11,159
BROMLEY,E09000006,Drug_Related_Crimes,2016,11,47
CAMDEN,E09000007,Drug_Related_Crimes,2016,11,90
CROYDON,E09000008,Drug_Related_Crimes,2016,11,140
EALING,E09000009,Drug_Related_Crimes,2016,11,120
ENFIELD,E09000010,Drug_Related_Crimes,2016,11,72
GREENWICH,E09000011,Drug_Related_Crimes,2016,11,66
HACKNEY,E09000012,Drug_Related_Crimes,2016,11,81
HAMMERSMITH AND FULHAM,E09000013,Drug_Related_Crimes,2016,11,88
HARINGEY,E09000014,Drug_Related_Crimes,2016,11,113
HARROW,E09000015,Drug_Related_Crimes,2016,11,52
HAVERING,E09000016,Drug_Related_Crimes,2016,11,49
HILLINGDON,E09000017,Drug_Related_Crimes,2016,11,78
HOUNSLOW,E09000018,Drug_Related_Crimes,2016,11,124
ISLINGTON,E09000019,Drug_Related_Crimes,2016,11,117
KENSINGTON AND CHELSEA,E09000020,Drug_Related_Crimes,2016,11,110
KINGSTON UPON THAMES,E09000021,Drug_Related_Crimes,2016,11,49
LAMBETH,E09000022,Drug_Related_Crimes,2016,11,253
LEWISHAM,E09000023,Drug_Related_Crimes,2016,11,109
MERTON,E09000024,Drug_Related_Crimes,2016,11,30
NEWHAM,E09000025,Drug_Related_Crimes,2016,11,175
REDBRIDGE,E09000026,Drug_Related_Crimes,2016,11,59
RICHMOND UPON THAMES,E09000027,Drug_Related_Crimes,2016,11,34
SOUTHWARK,E09000028,Drug_Related_Crimes,2016,11,170
SUTTON,E09000029,Drug_Related_Crimes,2016,11,37
TOWER HAMLETS,E09000030,Drug_Related_Crimes,2016,11,133
WALTHAM FOREST,E09000031,Drug_Related_Crimes,2016,11,61
WANDSWORTH,E09000032,Drug_Related_Crimes,2016,11,68
WESTMINSTER,E09000033,Drug_Related_Crimes,2016,11,172
BARKING AND DAGENHAM,E09000002,Public_Order_Crimes,2016,11,79
BARNET,E09000003,Public_Order_Crimes,2016,11,103
BEXLEY,E09000004,Public_Order_Crimes,2016,11,66
BRENT,E09000005,Public_Order_Crimes,2016,11,121
BROMLEY,E09000006,Public_Order_Crimes,2016,11,92
CAMDEN,E09000007,Public_Order_Crimes,2016,11,132
CROYDON,E09000008,Public_Order_Crimes,2016,11,143
EALING,E09000009,Public_Order_Crimes,2016,11,122
ENFIELD,E09000010,Public_Order_Crimes,2016,11,106
GREENWICH,E09000011,Public_Order_Crimes,2016,11,139
HACKNEY,E09000012,Public_Order_Crimes,2016,11,152
HAMMERSMITH AND FULHAM,E09000013,Public_Order_Crimes,2016,11,119
HARINGEY,E09000014,Public_Order_Crimes,2016,11,114
HARROW,E09000015,Public_Order_Crimes,2016,11,44
HAVERING,E09000016,Public_Order_Crimes,2016,11,84
HILLINGDON,E09000017,Public_Order_Crimes,2016,11,111
HOUNSLOW,E09000018,Public_Order_Crimes,2016,11,106
ISLINGTON,E09000019,Public_Order_Crimes,2016,11,143
KENSINGTON AND CHELSEA,E09000020,Public_Order_Crimes,2016,11,94
KINGSTON UPON THAMES,E09000021,Public_Order_Crimes,2016,11,50
LAMBETH,E09000022,Public_Order_Crimes,2016,11,157
LEWISHAM,E09000023,Public_Order_Crimes,2016,11,142
MERTON,E09000024,Public_Order_Crimes,2016,11,57
NEWHAM,E09000025,Public_Order_Crimes,2016,11,135
REDBRIDGE,E09000026,Public_Order_Crimes,2016,11,70
RICHMOND UPON THAMES,E09000027,Public_Order_Crimes,2016,11,64
SOUTHWARK,E09000028,Public_Order_Crimes,2016,11,149
SUTTON,E09000029,Public_Order_Crimes,2016,11,55
TOWER HAMLETS,E09000030,Public_Order_Crimes,2016,11,166
WALTHAM FOREST,E09000031,Public_Order_Crimes,2016,11,110
WANDSWORTH,E09000032,Public_Order_Crimes,2016,11,103
WESTMINSTER,E09000033,Public_Order_Crimes,2016,11,203
BARKING AND DAGENHAM,E09000002,Legal_Process_Crimes,2016,11,3
BARNET,E09000003,Legal_Process_Crimes,2016,11,7
BEXLEY,E09000004,Legal_Process_Crimes,2016,11,3
BRENT,E09000005,Legal_Process_Crimes,2016,11,4
BROMLEY,E09000006,Legal_Process_Crimes,2016,11,6
CAMDEN,E09000007,Legal_Process_Crimes,2016,11,4
CROYDON,E09000008,Legal_Process_Crimes,2016,11,3
EALING,E09000009,Legal_Process_Crimes,2016,11,9
ENFIELD,E09000010,Legal_Process_Crimes,2016,11,3
GREENWICH,E09000011,Legal_Process_Crimes,2016,11,9
HACKNEY,E09000012,Legal_Process_Crimes,2016,11,5
HAMMERSMITH AND FULHAM,E09000013,Legal_Process_Crimes,2016,11,1
HARINGEY,E09000014,Legal_Process_Crimes,2016,11,11
HARROW,E09000015,Legal_Process_Crimes,2016,11,6
HAVERING,E09000016,Legal_Process_Crimes,2016,11,4
HILLINGDON,E09000017,Legal_Process_Crimes,2016,11,80
HOUNSLOW,E09000018,Legal_Process_Crimes,2016,11,23
ISLINGTON,E09000019,Legal_Process_Crimes,2016,11,7
KENSINGTON AND CHELSEA,E09000020,Legal_Process_Crimes,2016,11,7
KINGSTON UPON THAMES,E09000021,Legal_Process_Crimes,2016,11,0
LAMBETH,E09000022,Legal_Process_Crimes,2016,11,4
LEWISHAM,E09000023,Legal_Process_Crimes,2016,11,16
MERTON,E09000024,Legal_Process_Crimes,2016,11,5
NEWHAM,E09000025,Legal_Process_Crimes,2016,11,15
REDBRIDGE,E09000026,Legal_Process_Crimes,2016,11,6
RICHMOND UPON THAMES,E09000027,Legal_Process_Crimes,2016,11,0
SOUTHWARK,E09000028,Legal_Process_Crimes,2016,11,6
SUTTON,E09000029,Legal_Process_Crimes,2016,11,1
TOWER HAMLETS,E09000030,Legal_Process_Crimes,2016,11,11
WALTHAM FOREST,E09000031,Legal_Process_Crimes,2016,11,9
WANDSWORTH,E09000032,Legal_Process_Crimes,2016,11,3
WESTMINSTER,E09000033,Legal_Process_Crimes,2016,11,7
BARKING AND DAGENHAM,E09000002,Weapon_Related_Crimes,2016,11,5
BARNET,E09000003,Weapon_Related_Crimes,2016,11,2
BEXLEY,E09000004,Weapon_Related_Crimes,2016,11,1
BRENT,E09000005,Weapon_Related_Crimes,2016,11,3
BROMLEY,E09000006,Weapon_Related_Crimes,2016,11,3
CAMDEN,E09000007,Weapon_Related_Crimes,2016,11,2
CROYDON,E09000008,Weapon_Related_Crimes,2016,11,3
EALING,E09000009,Weapon_Related_Crimes,2016,11,8
ENFIELD,E09000010,Weapon_Related_Crimes,2016,11,3
GREENWICH,E09000011,Weapon_Related_Crimes,2016,11,2
HACKNEY,E09000012,Weapon_Related_Crimes,2016,11,2
HAMMERSMITH AND FULHAM,E09000013,Weapon_Related_Crimes,2016,11,1
HARINGEY,E09000014,Weapon_Related_Crimes,2016,11,5
HARROW,E09000015,Weapon_Related_Crimes,2016,11,3
HAVERING,E09000016,Weapon_Related_Crimes,2016,11,0
HILLINGDON,E09000017,Weapon_Related_Crimes,2016,11,5
HOUNSLOW,E09000018,Weapon_Related_Crimes,2016,11,3
ISLINGTON,E09000019,Weapon_Related_Crimes,2016,11,1
KENSINGTON AND CHELSEA,E09000020,Weapon_Related_Crimes,2016,11,1
KINGSTON UPON THAMES,E09000021,Weapon_Related_Crimes,2016,11,1
LAMBETH,E09000022,Weapon_Related_Crimes,2016,11,2
LEWISHAM,E09000023,Weapon_Related_Crimes,2016,11,1
MERTON,E09000024,Weapon_Related_Crimes,2016,11,1
NEWHAM,E09000025,Weapon_Related_Crimes,2016,11,1
REDBRIDGE,E09000026,Weapon_Related_Crimes,2016,11,2
RICHMOND UPON THAMES,E09000027,Weapon_Related_Crimes,2016,11,2
SOUTHWARK,E09000028,Weapon_Related_Crimes,2016,11,4
SUTTON,E09000029,Weapon_Related_Crimes,2016,11,0
TOWER HAMLETS,E09000030,Weapon_Related_Crimes,2016,11,3
WALTHAM FOREST,E09000031,Weapon_Related_Crimes,2016,11,2
WANDSWORTH,E09000032,Weapon_Related_Crimes,2016,11,1
WESTMINSTER,E09000033,Weapon_Related_Crimes,2016,11,8
BARKING AND DAGENHAM,E09000002,Miscellaneous_Crimes,2016,11,143
BARNET,E09000003,Miscellaneous_Crimes,2016,11,169
BEXLEY,E09000004,Miscellaneous_Crimes,2016,11,159
BRENT,E09000005,Miscellaneous_Crimes,2016,11,189
BROMLEY,E09000006,Miscellaneous_Crimes,2016,11,188
CAMDEN,E09000007,Miscellaneous_Crimes,2016,11,145
CROYDON,E09000008,Miscellaneous_Crimes,2016,11,250
EALING,E09000009,Miscellaneous_Crimes,2016,11,207
ENFIELD,E09000010,Miscellaneous_Crimes,2016,11,204
GREENWICH,E09000011,Miscellaneous_Crimes,2016,11,205
HACKNEY,E09000012,Miscellaneous_Crimes,2016,11,157
HAMMERSMITH AND FULHAM,E09000013,Miscellaneous_Crimes,2016,11,118
HARINGEY,E09000014,Miscellaneous_Crimes,2016,11,186
HARROW,E09000015,Miscellaneous_Crimes,2016,11,106
HAVERING,E09000016,Miscellaneous_Crimes,2016,11,145
HILLINGDON,E09000017,Miscellaneous_Crimes,2016,11,203
HOUNSLOW,E09000018,Miscellaneous_Crimes,2016,11,169
ISLINGTON,E09000019,Miscellaneous_Crimes,2016,11,167
KENSINGTON AND CHELSEA,E09000020,Miscellaneous_Crimes,2016,11,94
KINGSTON UPON THAMES,E09000021,Miscellaneous_Crimes,2016,11,95
LAMBETH,E09000022,Miscellaneous_Crimes,2016,11,227
LEWISHAM,E09000023,Miscellaneous_Crimes,2016,11,188
MERTON,E09000024,Miscellaneous_Crimes,2016,11,130
NEWHAM,E09000025,Miscellaneous_Crimes,2016,11,223
REDBRIDGE,E09000026,Miscellaneous_Crimes,2016,11,119
RICHMOND UPON THAMES,E09000027,Miscellaneous_Crimes,2016,11,121
SOUTHWARK,E09000028,Miscellaneous_Crimes,2016,11,179
SUTTON,E09000029,Miscellaneous_Crimes,2016,11,140
TOWER HAMLETS,E09000030,Miscellaneous_Crimes,2016,11,209
WALTHAM FOREST,E09000031,Miscellaneous_Crimes,2016,11,162
WANDSWORTH,E09000032,Miscellaneous_Crimes,2016,11,135
WESTMINSTER,E09000033,Miscellaneous_Crimes,2016,11,220
BARKING AND DAGENHAM,E09000002,Property_Crimes,2016,12,573
BARNET,E09000003,Property_Crimes,2016,12,1120
BEXLEY,E09000004,Property_Crimes,2016,12,558
BRENT,E09000005,Property_Crimes,2016,12,1052
BROMLEY,E09000006,Property_Crimes,2016,12,929
CAMDEN,E09000007,Property_Crimes,2016,12,1563
CROYDON,E09000008,Property_Crimes,2016,12,1010
EALING,E09000009,Property_Crimes,2016,12,1124
ENFIELD,E09000010,Property_Crimes,2016,12,872
GREENWICH,E09000011,Property_Crimes,2016,12,870
HACKNEY,E09000012,Property_Crimes,2016,12,1274
HAMMERSMITH AND FULHAM,E09000013,Property_Crimes,2016,12,836
HARINGEY,E09000014,Property_Crimes,2016,12,1191
HARROW,E09000015,Property_Crimes,2016,12,624
HAVERING,E09000016,Property_Crimes,2016,12,683
HILLINGDON,E09000017,Property_Crimes,2016,12,1196
HOUNSLOW,E09000018,Property_Crimes,2016,12,890
ISLINGTON,E09000019,Property_Crimes,2016,12,1348
KENSINGTON AND CHELSEA,E09000020,Property_Crimes,2016,12,987
KINGSTON UPON THAMES,E09000021,Property_Crimes,2016,12,434
LAMBETH,E09000022,Property_Crimes,2016,12,1325
LEWISHAM,E09000023,Property_Crimes,2016,12,780
MERTON,E09000024,Property_Crimes,2016,12,509
NEWHAM,E09000025,Property_Crimes,2016,12,1346
REDBRIDGE,E09000026,Property_Crimes,2016,12,849
RICHMOND UPON THAMES,E09000027,Property_Crimes,2016,12,485
SOUTHWARK,E09000028,Property_Crimes,2016,12,1311
SUTTON,E09000029,Property_Crimes,2016,12,432
TOWER HAMLETS,E09000030,Property_Crimes,2016,12,1197
WALTHAM FOREST,E09000031,Property_Crimes,2016,12,771
WANDSWORTH,E09000032,Property_Crimes,2016,12,1084
WESTMINSTER,E09000033,Property_Crimes,2016,12,3167
BARKING AND DAGENHAM,E09000002,Violent_Crimes,2016,12,442
BARNET,E09000003,Violent_Crimes,2016,12,508
BEXLEY,E09000004,Violent_Crimes,2016,12,350
BRENT,E09000005,Violent_Crimes,2016,12,746
BROMLEY,E09000006,Violent_Crimes,2016,12,560
CAMDEN,E09000007,Violent_Crimes,2016,12,654
CROYDON,E09000008,Violent_Crimes,2016,12,805
EALING,E09000009,Violent_Crimes,2016,12,716
ENFIELD,E09000010,Violent_Crimes,2016,12,562
GREENWICH,E09000011,Violent_Crimes,2016,12,639
HACKNEY,E09000012,Violent_Crimes,2016,12,690
HAMMERSMITH AND FULHAM,E09000013,Violent_Crimes,2016,12,449
HARINGEY,E09000014,Violent_Crimes,2016,12,732
HARROW,E09000015,Violent_Crimes,2016,12,305
HAVERING,E09000016,Violent_Crimes,2016,12,471
HILLINGDON,E09000017,Violent_Crimes,2016,12,558
HOUNSLOW,E09000018,Violent_Crimes,2016,12,545
ISLINGTON,E09000019,Violent_Crimes,2016,12,597
KENSINGTON AND CHELSEA,E09000020,Violent_Crimes,2016,12,309
KINGSTON UPON THAMES,E09000021,Violent_Crimes,2016,12,256
LAMBETH,E09000022,Violent_Crimes,2016,12,771
LEWISHAM,E09000023,Violent_Crimes,2016,12,700
MERTON,E09000024,Violent_Crimes,2016,12,283
NEWHAM,E09000025,Violent_Crimes,2016,12,906
REDBRIDGE,E09000026,Violent_Crimes,2016,12,470
RICHMOND UPON THAMES,E09000027,Violent_Crimes,2016,12,224
SOUTHWARK,E09000028,Violent_Crimes,2016,12,771
SUTTON,E09000029,Violent_Crimes,2016,12,263
TOWER HAMLETS,E09000030,Violent_Crimes,2016,12,727
WALTHAM FOREST,E09000031,Violent_Crimes,2016,12,591
WANDSWORTH,E09000032,Violent_Crimes,2016,12,495
WESTMINSTER,E09000033,Violent_Crimes,2016,12,1001
BARKING AND DAGENHAM,E09000002,Drug_Related_Crimes,2016,12,68
BARNET,E09000003,Drug_Related_Crimes,2016,12,69
BEXLEY,E09000004,Drug_Related_Crimes,2016,12,44
BRENT,E09000005,Drug_Related_Crimes,2016,12,174
BROMLEY,E09000006,Drug_Related_Crimes,2016,12,62
CAMDEN,E09000007,Drug_Related_Crimes,2016,12,106
CROYDON,E09000008,Drug_Related_Crimes,2016,12,163
EALING,E09000009,Drug_Related_Crimes,2016,12,97
ENFIELD,E09000010,Drug_Related_Crimes,2016,12,63
GREENWICH,E09000011,Drug_Related_Crimes,2016,12,76
HACKNEY,E09000012,Drug_Related_Crimes,2016,12,90
HAMMERSMITH AND FULHAM,E09000013,Drug_Related_Crimes,2016,12,77
HARINGEY,E09000014,Drug_Related_Crimes,2016,12,121
HARROW,E09000015,Drug_Related_Crimes,2016,12,37
HAVERING,E09000016,Drug_Related_Crimes,2016,12,54
HILLINGDON,E09000017,Drug_Related_Crimes,2016,12,101
HOUNSLOW,E09000018,Drug_Related_Crimes,2016,12,89
ISLINGTON,E09000019,Drug_Related_Crimes,2016,12,112
KENSINGTON AND CHELSEA,E09000020,Drug_Related_Crimes,2016,12,98
KINGSTON UPON THAMES,E09000021,Drug_Related_Crimes,2016,12,49
LAMBETH,E09000022,Drug_Related_Crimes,2016,12,163
LEWISHAM,E09000023,Drug_Related_Crimes,2016,12,101
MERTON,E09000024,Drug_Related_Crimes,2016,12,43
NEWHAM,E09000025,Drug_Related_Crimes,2016,12,117
REDBRIDGE,E09000026,Drug_Related_Crimes,2016,12,56
RICHMOND UPON THAMES,E09000027,Drug_Related_Crimes,2016,12,18
SOUTHWARK,E09000028,Drug_Related_Crimes,2016,12,162
SUTTON,E09000029,Drug_Related_Crimes,2016,12,24
TOWER HAMLETS,E09000030,Drug_Related_Crimes,2016,12,131
WALTHAM FOREST,E09000031,Drug_Related_Crimes,2016,12,49
WANDSWORTH,E09000032,Drug_Related_Crimes,2016,12,52
WESTMINSTER,E09000033,Drug_Related_Crimes,2016,12,128
BARKING AND DAGENHAM,E09000002,Public_Order_Crimes,2016,12,57
BARNET,E09000003,Public_Order_Crimes,2016,12,120
BEXLEY,E09000004,Public_Order_Crimes,2016,12,81
BRENT,E09000005,Public_Order_Crimes,2016,12,133
BROMLEY,E09000006,Public_Order_Crimes,2016,12,103
CAMDEN,E09000007,Public_Order_Crimes,2016,12,138
CROYDON,E09000008,Public_Order_Crimes,2016,12,149
EALING,E09000009,Public_Order_Crimes,2016,12,130
ENFIELD,E09000010,Public_Order_Crimes,2016,12,86
GREENWICH,E09000011,Public_Order_Crimes,2016,12,116
HACKNEY,E09000012,Public_Order_Crimes,2016,12,152
HAMMERSMITH AND FULHAM,E09000013,Public_Order_Crimes,2016,12,125
HARINGEY,E09000014,Public_Order_Crimes,2016,12,136
HARROW,E09000015,Public_Order_Crimes,2016,12,48
HAVERING,E09000016,Public_Order_Crimes,2016,12,74
HILLINGDON,E09000017,Public_Order_Crimes,2016,12,109
HOUNSLOW,E09000018,Public_Order_Crimes,2016,12,96
ISLINGTON,E09000019,Public_Order_Crimes,2016,12,129
KENSINGTON AND CHELSEA,E09000020,Public_Order_Crimes,2016,12,117
KINGSTON UPON THAMES,E09000021,Public_Order_Crimes,2016,12,52
LAMBETH,E09000022,Public_Order_Crimes,2016,12,145
LEWISHAM,E09000023,Public_Order_Crimes,2016,12,139
MERTON,E09000024,Public_Order_Crimes,2016,12,55
NEWHAM,E09000025,Public_Order_Crimes,2016,12,110
REDBRIDGE,E09000026,Public_Order_Crimes,2016,12,80
RICHMOND UPON THAMES,E09000027,Public_Order_Crimes,2016,12,43
SOUTHWARK,E09000028,Public_Order_Crimes,2016,12,134
SUTTON,E09000029,Public_Order_Crimes,2016,12,50
TOWER HAMLETS,E09000030,Public_Order_Crimes,2016,12,161
WALTHAM FOREST,E09000031,Public_Order_Crimes,2016,12,122
WANDSWORTH,E09000032,Public_Order_Crimes,2016,12,111
WESTMINSTER,E09000033,Public_Order_Crimes,2016,12,201
BARKING AND DAGENHAM,E09000002,Legal_Process_Crimes,2016,12,9
BARNET,E09000003,Legal_Process_Crimes,2016,12,5
BEXLEY,E09000004,Legal_Process_Crimes,2016,12,5
BRENT,E09000005,Legal_Process_Crimes,2016,12,1
BROMLEY,E09000006,Legal_Process_Crimes,2016,12,2
CAMDEN,E09000007,Legal_Process_Crimes,2016,12,4
CROYDON,E09000008,Legal_Process_Crimes,2016,12,7
EALING,E09000009,Legal_Process_Crimes,2016,12,10
ENFIELD,E09000010,Legal_Process_Crimes,2016,12,7
GREENWICH,E09000011,Legal_Process_Crimes,2016,12,3
HACKNEY,E09000012,Legal_Process_Crimes,2016,12,1
HAMMERSMITH AND FULHAM,E09000013,Legal_Process_Crimes,2016,12,6
HARINGEY,E09000014,Legal_Process_Crimes,2016,12,3
HARROW,E09000015,Legal_Process_Crimes,2016,12,4
HAVERING,E09000016,Legal_Process_Crimes,2016,12,1
HILLINGDON,E09000017,Legal_Process_Crimes,2016,12,100
HOUNSLOW,E09000018,Legal_Process_Crimes,2016,12,17
ISLINGTON,E09000019,Legal_Process_Crimes,2016,12,7
KENSINGTON AND CHELSEA,E09000020,Legal_Process_Crimes,2016,12,1
KINGSTON UPON THAMES,E09000021,Legal_Process_Crimes,2016,12,4
LAMBETH,E09000022,Legal_Process_Crimes,2016,12,4
LEWISHAM,E09000023,Legal_Process_Crimes,2016,12,9
MERTON,E09000024,Legal_Process_Crimes,2016,12,1
NEWHAM,E09000025,Legal_Process_Crimes,2016,12,13
REDBRIDGE,E09000026,Legal_Process_Crimes,2016,12,1
RICHMOND UPON THAMES,E09000027,Legal_Process_Crimes,2016,12,3
SOUTHWARK,E09000028,Legal_Process_Crimes,2016,12,4
SUTTON,E09000029,Legal_Process_Crimes,2016,12,8
TOWER HAMLETS,E09000030,Legal_Process_Crimes,2016,12,7
WALTHAM FOREST,E09000031,Legal_Process_Crimes,2016,12,6
WANDSWORTH,E09000032,Legal_Process_Crimes,2016,12,3
WESTMINSTER,E09000033,Legal_Process_Crimes,2016,12,7
BARKING AND DAGENHAM,E09000002,Weapon_Related_Crimes,2016,12,2
BARNET,E09000003,Weapon_Related_Crimes,2016,12,3
BEXLEY,E09000004,Weapon_Related_Crimes,2016,12,2
BRENT,E09000005,Weapon_Related_Crimes,2016,12,2
BROMLEY,E09000006,Weapon_Related_Crimes,2016,12,3
CAMDEN,E09000007,Weapon_Related_Crimes,2016,12,3
CROYDON,E09000008,Weapon_Related_Crimes,2016,12,6
EALING,E09000009,Weapon_Related_Crimes,2016,12,2
